datetime,open,high,low,close,tick_volume,volume,spread
2021-04-16 12:00:00,108.853,108.906,108.704,108.793,15431,0,0
2021-04-19 00:00:00,108.726,108.833,108.036,108.082,22769,0,0
2021-04-19 12:00:00,108.082,108.31,108.009,108.153,20111,0,0
2021-04-20 00:00:00,108.138,108.546,107.97,108.478,21590,0,0
2021-04-20 12:00:00,108.477,108.519,108.023,108.101,20247,0,0
2021-04-21 00:00:00,108.099,108.281,107.874,108.211,17781,0,0
2021-04-21 12:00:00,108.21,108.22,107.974,108.069,17040,0,0
2021-04-22 00:00:00,108.052,108.141,107.814,108.038,16464,0,0
2021-04-22 12:00:00,108.037,108.232,107.939,107.962,21210,0,0
2021-04-23 00:00:00,107.962,108.003,107.801,107.913,15895,0,0
2021-04-23 12:00:00,107.912,108.145,107.477,107.875,21462,0,0
2021-04-26 00:00:00,107.887,107.955,107.643,107.71,17886,0,0
2021-04-26 12:00:00,107.71,108.197,107.664,108.09,19191,0,0
2021-04-27 00:00:00,108.083,108.397,108.055,108.351,17064,0,0
2021-04-27 12:00:00,108.351,108.777,108.204,108.691,18241,0,0
2021-04-28 00:00:00,108.667,109.075,108.618,108.918,21202,0,0
2021-04-28 12:00:00,108.92,109.002,108.571,108.589,26468,0,0
2021-04-29 00:00:00,108.596,108.999,108.436,108.976,12758,0,0
2021-04-29 12:00:00,108.975,109.223,108.801,108.912,24749,0,0
2021-04-30 00:00:00,108.925,109.055,108.711,108.906,18979,0,0
2021-04-30 12:00:00,108.906,109.342,108.766,109.329,22924,0,0
2021-05-03 00:00:00,109.261,109.696,109.256,109.633,13570,0,0
2021-05-03 12:00:00,109.635,109.642,108.894,109.071,21272,0,0
2021-05-04 00:00:00,109.066,109.487,109.022,109.42,18038,0,0
2021-05-04 12:00:00,109.42,109.479,109.041,109.315,29647,0,0
2021-05-05 00:00:00,109.323,109.48,109.195,109.361,15240,0,0
2021-05-05 12:00:00,109.36,109.403,109.143,109.188,19489,0,0
2021-05-06 00:00:00,109.188,109.427,109.113,109.224,25771,0,0
2021-05-06 12:00:00,109.224,109.402,109.001,109.09,25022,0,0
2021-05-07 00:00:00,109.089,109.197,108.937,109.129,18025,0,0
2021-05-07 12:00:00,109.129,109.287,108.338,108.604,35433,0,0
2021-05-10 00:00:00,108.545,109.056,108.465,108.782,21386,0,0
2021-05-10 12:00:00,108.785,108.871,108.652,108.81,23265,0,0
2021-05-11 00:00:00,108.792,108.982,108.749,108.825,23720,0,0
2021-05-11 12:00:00,108.825,108.89,108.348,108.615,28000,0,0
2021-05-12 00:00:00,108.609,108.906,108.548,108.751,19000,0,0
2021-05-12 12:00:00,108.751,109.706,108.661,109.699,39279,0,0
2021-05-13 00:00:00,109.664,109.785,109.48,109.568,25194,0,0
2021-05-13 12:00:00,109.569,109.692,109.405,109.453,28356,0,0
2021-05-14 00:00:00,109.448,109.656,109.257,109.28,21657,0,0
2021-05-14 12:00:00,109.28,109.449,109.186,109.362,22823,0,0
2021-05-17 00:00:00,109.254,109.501,109.146,109.208,18499,0,0
2021-05-17 12:00:00,109.208,109.288,109.073,109.209,19265,0,0
2021-05-18 00:00:00,109.209,109.283,108.85,108.857,21330,0,0
2021-05-18 12:00:00,108.857,109.069,108.834,108.888,20614,0,0
2021-05-19 00:00:00,108.895,109.117,108.829,109.052,19262,0,0
2021-05-19 12:00:00,109.052,109.337,108.571,109.227,39449,0,0
2021-05-20 00:00:00,109.218,109.308,108.873,108.917,27637,0,0
2021-05-20 12:00:00,108.917,109.027,108.748,108.767,24616,0,0
2021-05-21 00:00:00,108.773,108.897,108.626,108.634,20344,0,0
2021-05-21 12:00:00,108.634,109.003,108.61,108.945,23742,0,0
2021-05-24 00:00:00,108.891,108.996,108.696,108.915,24282,0,0
2021-05-24 12:00:00,108.915,108.981,108.703,108.74,24615,0,0
2021-05-25 00:00:00,108.74,108.865,108.558,108.737,27481,0,0
2021-05-25 12:00:00,108.737,109.07,108.698,108.747,29072,0,0
2021-05-26 00:00:00,108.746,108.901,108.722,108.862,24478,0,0
2021-05-26 12:00:00,108.862,109.178,108.85,109.139,27100,0,0
2021-05-27 00:00:00,109.136,109.208,109.037,109.176,24312,0,0
2021-05-27 12:00:00,109.176,109.923,109.083,109.808,35141,0,0
2021-05-28 00:00:00,109.808,109.957,109.728,109.847,23536,0,0
2021-05-28 12:00:00,109.846,110.2,109.743,109.872,31781,0,0
2021-05-31 00:00:00,109.746,109.933,109.636,109.657,18915,0,0
2021-05-31 12:00:00,109.658,109.729,109.354,109.556,16422,0,0
2021-06-01 00:00:00,109.557,109.643,109.329,109.576,22209,0,0
2021-06-01 12:00:00,109.577,109.707,109.339,109.467,27455,0,0
2021-06-02 00:00:00,109.467,109.885,109.381,109.856,24328,0,0
2021-06-02 12:00:00,109.855,109.885,109.529,109.547,23149,0,0
2021-06-03 00:00:00,109.547,109.846,109.507,109.791,22119,0,0
2021-06-03 12:00:00,109.791,110.321,109.624,110.276,31980,0,0
2021-06-04 00:00:00,110.276,110.329,110.134,110.142,21184,0,0
2021-06-04 12:00:00,110.142,110.178,109.363,109.524,29924,0,0
2021-06-07 00:00:00,109.576,109.637,109.349,109.367,23057,0,0
2021-06-07 12:00:00,109.367,109.483,109.186,109.238,20969,0,0
2021-06-08 00:00:00,109.238,109.548,109.199,109.486,23943,0,0
2021-06-08 12:00:00,109.485,109.557,109.273,109.492,27485,0,0
2021-06-09 00:00:00,109.485,109.517,109.327,109.48,18904,0,0
2021-06-09 12:00:00,109.479,109.657,109.225,109.618,28524,0,0
2021-06-10 00:00:00,109.607,109.679,109.45,109.486,21232,0,0
2021-06-10 12:00:00,109.485,109.797,109.305,109.319,41239,0,0
2021-06-11 00:00:00,109.316,109.569,109.294,109.544,28482,0,0
2021-06-11 12:00:00,109.543,109.844,109.443,109.682,30468,0,0
2021-06-14 00:00:00,109.627,109.831,109.611,109.656,25391,0,0
2021-06-14 12:00:00,109.656,110.098,109.61,110.071,27420,0,0
2021-06-15 00:00:00,110.07,110.153,109.987,110.122,22970,0,0
2021-06-15 12:00:00,110.123,110.168,110.011,110.056,27009,0,0
2021-06-16 00:00:00,110.053,110.141,109.898,109.936,21504,0,0
2021-06-16 12:00:00,109.936,110.721,109.804,110.708,35469,0,0
2021-06-17 00:00:00,110.706,110.823,110.544,110.647,36891,0,0
2021-06-17 12:00:00,110.647,110.768,110.166,110.221,42112,0,0
2021-06-18 00:00:00,110.22,110.33,109.941,110.137,36119,0,0
2021-06-18 12:00:00,110.137,110.332,110.069,110.211,38234,0,0
2021-06-21 00:00:00,110.095,110.258,109.716,109.934,43126,0,0
2021-06-21 12:00:00,109.934,110.352,109.915,110.314,42020,0,0
2021-06-22 00:00:00,110.313,110.536,110.211,110.479,24688,0,0
2021-06-22 12:00:00,110.479,110.791,110.383,110.658,33225,0,0
2021-06-23 00:00:00,110.657,110.919,110.567,110.905,25659,0,0
2021-06-23 12:00:00,110.904,111.102,110.659,110.949,35080,0,0
2021-06-24 00:00:00,110.948,111.115,110.759,110.87,34588,0,0
2021-06-24 12:00:00,110.87,110.912,110.687,110.874,33821,0,0
2021-06-25 00:00:00,110.872,110.984,110.718,110.728,24544,0,0
2021-06-25 12:00:00,110.728,110.877,110.48,110.778,34187,0,0
2021-06-28 00:00:00,110.726,110.859,110.617,110.719,28121,0,0
2021-06-28 12:00:00,110.719,110.977,110.497,110.614,33529,0,0
2021-06-29 00:00:00,110.617,110.76,110.451,110.601,30956,0,0
2021-06-29 12:00:00,110.601,110.735,110.43,110.538,35303,0,0
2021-06-30 00:00:00,110.528,110.597,110.417,110.465,32192,0,0
2021-06-30 12:00:00,110.465,111.121,110.45,111.101,40803,0,0
2021-07-01 00:00:00,111.101,111.412,111.027,111.402,26709,0,0
2021-07-01 12:00:00,111.403,111.638,111.348,111.521,40422,0,0
2021-07-02 00:00:00,111.519,111.659,111.408,111.47,27406,0,0
2021-07-02 12:00:00,111.471,111.607,110.951,111.02,40238,0,0
2021-07-05 00:00:00,110.946,111.19,110.849,110.899,21621,0,0
2021-07-05 12:00:00,110.899,110.991,110.796,110.962,40652,0,0
2021-07-06 00:00:00,110.95,110.976,110.747,110.79,30011,0,0
2021-07-06 12:00:00,110.789,110.85,110.521,110.61,42116,0,0
2021-07-07 00:00:00,110.613,110.784,110.395,110.749,35042,0,0
2021-07-07 12:00:00,110.749,110.815,110.507,110.608,45315,0,0
2021-07-08 00:00:00,110.605,110.683,109.755,109.85,43318,0,0
2021-07-08 12:00:00,109.85,110.048,109.532,109.748,45055,0,0
2021-07-09 00:00:00,109.747,110.134,109.703,110.094,42185,0,0
2021-07-09 12:00:00,110.094,110.258,109.9,110.102,32205,0,0
2021-07-12 00:00:00,110.076,110.276,109.976,110.093,25457,0,0
2021-07-12 12:00:00,110.091,110.401,110.054,110.349,27394,0,0
2021-07-13 00:00:00,110.348,110.447,110.288,110.349,25176,0,0
2021-07-13 12:00:00,110.348,110.647,110.198,110.627,37009,0,0
2021-07-14 00:00:00,110.617,110.698,110.414,110.51,25706,0,0
2021-07-14 12:00:00,110.509,110.517,109.934,109.95,33978,0,0
2021-07-15 00:00:00,109.937,110.026,109.714,109.749,29009,0,0
2021-07-15 12:00:00,109.748,110.089,109.728,109.831,33776,0,0
2021-07-16 00:00:00,109.809,110.22,109.732,110.085,27425,0,0
2021-07-16 12:00:00,110.085,110.341,110.034,110.081,33247,0,0
2021-07-19 00:00:00,110.004,110.097,109.703,109.734,29025,0,0
2021-07-19 12:00:00,109.734,109.834,109.065,109.447,42575,0,0
2021-07-20 00:00:00,109.451,109.746,109.297,109.614,29118,0,0
2021-07-20 12:00:00,109.617,109.956,109.327,109.843,43525,0,0
2021-07-21 00:00:00,109.837,110.177,109.767,110.097,27956,0,0
2021-07-21 12:00:00,110.098,110.386,109.999,110.286,32293,0,0
2021-07-22 00:00:00,110.279,110.359,110.067,110.25,17402,0,0
2021-07-22 12:00:00,110.252,110.341,110.013,110.149,35977,0,0
2021-07-23 00:00:00,110.148,110.486,110.086,110.484,21581,0,0
2021-07-23 12:00:00,110.485,110.593,110.388,110.547,26354,0,0
2021-07-26 00:00:00,110.448,110.584,110.116,110.223,22590,0,0
2021-07-26 12:00:00,110.225,110.424,110.154,110.381,27631,0,0
2021-07-27 00:00:00,110.366,110.392,109.976,110.074,27976,0,0
2021-07-27 12:00:00,110.075,110.172,109.581,109.774,32361,0,0
2021-07-28 00:00:00,109.755,109.995,109.714,109.922,21952,0,0
2021-07-28 12:00:00,109.922,110.286,109.841,109.909,42496,0,0
2021-07-29 00:00:00,109.904,109.946,109.677,109.811,24068,0,0
2021-07-29 12:00:00,109.811,109.91,109.421,109.47,30872,0,0
2021-07-30 00:00:00,109.455,109.628,109.36,109.497,22627,0,0
2021-07-30 12:00:00,109.496,109.827,109.496,109.656,25863,0,0
2021-08-02 00:00:00,109.624,109.77,109.556,109.65,17952,0,0
2021-08-02 12:00:00,109.649,109.669,109.186,109.305,24506,0,0
2021-08-03 00:00:00,109.294,109.339,109.098,109.147,22123,0,0
2021-08-03 12:00:00,109.147,109.218,108.877,109.042,25996,0,0
2021-08-04 00:00:00,109.021,109.236,108.925,109.191,15966,0,0
2021-08-04 12:00:00,109.194,109.676,108.721,109.473,36952,0,0
2021-08-05 00:00:00,109.473,109.752,109.461,109.601,21137,0,0
2021-08-05 12:00:00,109.6,109.788,109.403,109.761,29887,0,0
2021-08-06 00:00:00,109.753,109.887,109.697,109.783,16779,0,0
2021-08-06 12:00:00,109.783,110.355,109.756,110.217,32746,0,0
2021-08-09 00:00:00,110.196,110.316,110.106,110.188,16331,0,0
2021-08-09 12:00:00,110.187,110.354,110.025,110.267,26287,0,0
2021-08-10 00:00:00,110.255,110.5,110.25,110.486,21309,0,0
2021-08-10 12:00:00,110.485,110.598,110.397,110.56,21701,0,0
2021-08-11 00:00:00,110.55,110.8,110.499,110.796,19854,0,0
2021-08-11 12:00:00,110.795,110.797,110.308,110.428,30552,0,0
2021-08-12 00:00:00,110.401,110.474,110.316,110.356,17205,0,0
2021-08-12 12:00:00,110.356,110.546,110.32,110.386,20534,0,0
2021-08-13 00:00:00,110.386,110.456,110.233,110.271,17368,0,0
2021-08-13 12:00:00,110.272,110.332,109.545,109.592,21320,0,0
2021-08-16 00:00:00,109.535,109.751,109.297,109.314,19818,0,0
2021-08-16 12:00:00,109.315,109.438,109.113,109.243,24653,0,0
2021-08-17 00:00:00,109.258,109.429,109.118,109.304,20272,0,0
2021-08-17 12:00:00,109.304,109.656,109.171,109.595,28672,0,0
2021-08-18 00:00:00,109.569,109.684,109.471,109.624,20903,0,0
2021-08-18 12:00:00,109.624,110.066,109.606,109.763,29542,0,0
2021-08-19 00:00:00,109.754,110.228,109.496,109.605,29485,0,0
2021-08-19 12:00:00,109.604,109.838,109.482,109.763,33444,0,0
2021-08-20 00:00:00,109.735,109.885,109.569,109.679,21573,0,0
2021-08-20 12:00:00,109.679,109.877,109.586,109.799,23439,0,0
2021-08-23 00:00:00,109.686,109.99,109.616,109.932,22760,0,0
2021-08-23 12:00:00,109.934,110.147,109.652,109.694,24715,0,0
2021-08-24 00:00:00,109.68,109.881,109.64,109.793,17191,0,0
2021-08-24 12:00:00,109.79,109.792,109.413,109.679,25514,0,0
2021-08-25 00:00:00,109.676,109.867,109.474,109.745,18647,0,0
2021-08-25 12:00:00,109.745,110.124,109.743,110.023,28775,0,0
2021-08-26 00:00:00,109.951,110.225,109.926,110.181,23406,0,0
2021-08-26 12:00:00,110.182,110.227,109.935,110.081,34306,0,0
2021-08-27 00:00:00,110.083,110.152,109.884,110.113,17731,0,0
2021-08-27 12:00:00,110.112,110.267,109.779,109.85,35071,0,0
2021-08-30 00:00:00,109.849,109.877,109.703,109.844,13786,0,0
2021-08-30 12:00:00,109.844,109.963,109.8,109.913,18863,0,0
2021-08-31 00:00:00,109.907,109.983,109.777,109.901,19173,0,0
2021-08-31 12:00:00,109.902,110.079,109.586,110.007,37042,0,0
2021-09-01 00:00:00,109.991,110.418,109.978,110.371,24409,0,0
2021-09-01 12:00:00,110.371,110.39,109.88,110.025,31704,0,0
2021-09-02 00:00:00,110.008,110.12,109.916,110.001,17146,0,0
2021-09-02 12:00:00,110.003,110.091,109.927,109.937,24516,0,0
2021-09-03 00:00:00,109.921,110.073,109.793,109.971,20606,0,0
2021-09-03 12:00:00,109.971,109.988,109.592,109.712,33893,0,0
2021-09-06 00:00:00,109.647,109.947,109.645,109.89,14638,0,0
2021-09-06 12:00:00,109.89,109.931,109.824,109.845,14575,0,0
2021-09-07 00:00:00,109.818,109.997,109.686,109.924,23439,0,0
2021-09-07 12:00:00,109.924,110.317,109.915,110.282,30255,0,0
2021-09-08 00:00:00,110.267,110.447,110.141,110.16,27032,0,0
2021-09-08 12:00:00,110.16,110.393,110.147,110.257,33272,0,0
2021-09-09 00:00:00,110.225,110.272,109.875,109.889,26998,0,0
2021-09-09 12:00:00,109.888,109.96,109.62,109.718,37777,0,0
2021-09-10 00:00:00,109.722,109.991,109.633,109.893,22024,0,0
2021-09-10 12:00:00,109.893,109.978,109.791,109.904,27492,0,0
2021-09-13 00:00:00,109.829,110.159,109.787,110.116,22929,0,0
2021-09-13 12:00:00,110.117,110.138,109.899,110.004,21426,0,0
2021-09-14 00:00:00,109.988,110.109,109.914,110.039,21956,0,0
2021-09-14 12:00:00,110.038,110.162,109.526,109.683,36920,0,0
2021-09-15 00:00:00,109.682,109.742,109.306,109.328,21797,0,0
2021-09-15 12:00:00,109.328,109.45,109.113,109.368,33418,0,0
2021-09-16 00:00:00,109.358,109.462,109.213,109.386,24885,0,0
2021-09-16 12:00:00,109.386,109.829,109.325,109.727,29930,0,0
2021-09-17 00:00:00,109.722,109.979,109.666,109.976,23948,0,0
2021-09-17 12:00:00,109.976,110.082,109.872,109.969,27360,0,0
2021-09-20 00:00:00,109.886,110.036,109.655,109.68,21596,0,0
2021-09-20 12:00:00,109.68,109.715,109.322,109.4,37321,0,0
2021-09-21 00:00:00,109.378,109.707,109.34,109.555,32256,0,0
2021-09-21 12:00:00,109.555,109.584,109.183,109.212,35288,0,0
2021-09-22 00:00:00,109.213,109.605,109.119,109.507,41001,0,0
2021-09-22 12:00:00,109.507,109.9,109.474,109.783,45124,0,0
2021-09-23 00:00:00,109.766,109.989,109.716,109.942,24112,0,0
2021-09-23 12:00:00,109.942,110.346,109.748,110.322,37709,0,0
2021-09-24 00:00:00,110.32,110.569,110.252,110.421,25206,0,0
2021-09-24 12:00:00,110.421,110.793,110.352,110.735,26224,0,0
2021-09-27 00:00:00,110.676,110.947,110.534,110.913,22032,0,0
2021-09-27 12:00:00,110.913,111.066,110.78,111.007,32672,0,0
2021-09-28 00:00:00,110.973,111.424,110.934,111.286,24606,0,0
2021-09-28 12:00:00,111.287,111.639,111.233,111.496,46752,0,0
2021-09-29 00:00:00,111.496,111.682,111.207,111.323,36774,0,0
2021-09-29 12:00:00,111.324,112.048,111.24,111.965,35847,0,0
2021-09-30 00:00:00,111.958,112.061,111.796,111.949,26405,0,0
2021-09-30 12:00:00,111.949,112.081,111.237,111.293,44631,0,0
2021-10-01 00:00:00,111.242,111.488,111.049,111.11,32761,0,0
2021-10-01 12:00:00,111.11,111.26,110.905,111.066,43393,0,0
2021-10-04 00:00:00,111.055,111.247,110.883,111.205,30376,0,0
2021-10-04 12:00:00,111.205,111.303,110.821,110.921,37740,0,0
2021-10-05 00:00:00,110.912,111.258,110.864,111.168,31170,0,0
2021-10-05 12:00:00,111.168,111.563,111.115,111.463,29509,0,0
2021-10-06 00:00:00,111.456,111.788,111.415,111.577,32267,0,0
2021-10-06 12:00:00,111.576,111.59,111.202,111.405,39600,0,0
2021-10-07 00:00:00,111.382,111.512,111.23,111.415,24293,0,0
2021-10-07 12:00:00,111.415,111.65,111.286,111.621,29053,0,0
2021-10-08 00:00:00,111.606,111.998,111.572,111.96,23218,0,0
2021-10-08 12:00:00,111.96,112.249,111.509,112.225,39565,0,0
2021-10-11 00:00:00,112.103,112.953,112.103,112.911,24613,0,0
2021-10-11 12:00:00,112.91,113.413,112.871,113.307,25023,0,0
2021-10-12 00:00:00,113.287,113.487,113.002,113.374,31250,0,0
2021-10-12 12:00:00,113.374,113.787,113.233,113.606,37412,0,0
2021-10-13 00:00:00,113.582,113.615,113.346,113.555,26087,0,0
2021-10-13 12:00:00,113.555,113.804,113.226,113.245,39094,0,0
2021-10-14 00:00:00,113.243,113.596,113.208,113.423,25581,0,0
2021-10-14 12:00:00,113.423,113.718,113.285,113.673,31352,0,0
2021-10-15 00:00:00,113.668,114.315,113.642,114.299,33480,0,0
2021-10-15 12:00:00,114.299,114.466,113.985,114.249,35191,0,0
2021-10-18 00:00:00,114.252,114.451,114.014,114.367,34968,0,0
2021-10-18 12:00:00,114.367,114.432,114.118,114.317,36041,0,0
2021-10-19 00:00:00,114.313,114.352,113.878,113.947,32045,0,0
2021-10-19 12:00:00,113.945,114.394,113.922,114.367,33445,0,0
2021-10-20 00:00:00,114.351,114.698,114.293,114.427,38066,0,0
2021-10-20 12:00:00,114.428,114.531,114.079,114.243,37211,0,0
2021-10-21 00:00:00,114.243,114.413,113.906,114.015,38331,0,0
2021-10-21 12:00:00,114.015,114.209,113.651,113.996,38715,0,0
2021-10-22 00:00:00,113.995,114.207,113.814,113.937,37107,0,0
2021-10-22 12:00:00,113.94,113.988,113.411,113.487,40489,0,0
2021-10-25 00:00:00,113.551,113.827,113.458,113.587,38155,0,0
2021-10-25 12:00:00,113.587,113.924,113.562,113.708,30149,0,0
2021-10-26 00:00:00,113.695,114.081,113.675,113.999,25373,0,0
2021-10-26 12:00:00,113.999,114.312,113.907,114.147,31012,0,0
2021-10-27 00:00:00,114.126,114.221,113.641,113.699,32514,0,0
2021-10-27 12:00:00,113.699,113.868,113.388,113.823,49969,0,0
2021-10-28 00:00:00,113.79,113.867,113.503,113.648,35029,0,0
2021-10-28 12:00:00,113.649,113.723,113.255,113.57,51015,0,0
2021-10-29 00:00:00,113.551,113.744,113.39,113.708,37541,0,0
2021-10-29 12:00:00,113.708,114.096,113.682,113.961,43014,0,0
2021-11-01 00:00:00,114.102,114.444,114.024,114.246,28732,0,0
2021-11-01 12:00:00,114.247,114.312,113.939,114.006,28817,0,0
2021-11-02 00:00:00,113.992,114.134,113.463,113.525,31095,0,0
2021-11-02 12:00:00,113.525,113.986,113.491,113.95,37567,0,0
2021-11-03 00:00:00,113.942,114.009,113.743,113.851,24708,0,0
2021-11-03 12:00:00,113.849,114.219,113.72,113.99,51578,0,0
2021-11-04 00:00:00,113.975,114.278,113.918,114.039,31295,0,0
2021-11-04 12:00:00,114.039,114.05,113.507,113.753,45515,0,0
2021-11-05 00:00:00,113.746,113.857,113.554,113.813,33212,0,0
2021-11-05 12:00:00,113.813,114.028,113.299,113.387,48311,0,0
2021-11-08 00:00:00,113.321,113.666,113.321,113.391,33416,0,0
2021-11-08 12:00:00,113.391,113.507,113.079,113.217,32145,0,0
2021-11-09 00:00:00,113.193,113.288,112.725,112.848,33333,0,0
2021-11-09 12:00:00,112.848,113.115,112.741,112.869,46083,0,0
2021-11-10 00:00:00,112.855,113.237,112.772,113.215,31243,0,0
2021-11-10 12:00:00,113.215,114.015,113.139,113.9,52966,0,0
2021-11-11 00:00:00,113.896,114.154,113.842,114.08,28868,0,0
2021-11-11 12:00:00,114.08,114.106,113.805,114.05,25794,0,0
2021-11-12 00:00:00,114.053,114.3,113.951,114.031,29819,0,0
2021-11-12 12:00:00,114.032,114.129,113.759,113.919,33896,0,0
2021-11-15 00:00:00,113.907,114.042,113.749,113.822,27004,0,0
2021-11-15 12:00:00,113.823,114.217,113.81,114.116,35602,0,0
2021-11-16 00:00:00,114.101,114.311,114.047,114.191,28945,0,0
2021-11-16 12:00:00,114.191,114.846,114.19,114.814,41164,0,0
2021-11-17 00:00:00,114.803,114.968,114.698,114.834,30458,0,0
2021-11-17 12:00:00,114.834,114.841,113.933,114.09,42460,0,0
2021-11-18 00:00:00,114.07,114.272,113.875,114.185,32036,0,0
2021-11-18 12:00:00,114.185,114.487,114.124,114.251,38675,0,0
2021-11-19 00:00:00,114.233,114.538,113.896,114.006,31453,0,0
2021-11-19 12:00:00,114.006,114.068,113.585,114.017,65013,0,0
2021-11-22 00:00:00,113.914,114.268,113.894,114.132,30718,0,0
2021-11-22 12:00:00,114.131,114.96,114.064,114.872,46455,0,0
2021-11-23 00:00:00,114.865,115.154,114.482,114.766,41169,0,0
2021-11-23 12:00:00,114.766,115.192,114.712,115.139,53993,0,0
2021-11-24 00:00:00,115.111,115.235,114.823,114.972,39548,0,0
2021-11-24 12:00:00,114.971,115.52,114.952,115.407,54240,0,0
2021-11-25 00:00:00,115.393,115.454,115.302,115.36,23906,0,0
2021-11-25 12:00:00,115.36,115.391,115.241,115.36,43523,0,0
2021-11-26 00:00:00,115.333,115.366,113.651,113.96,79387,0,0
2021-11-26 12:00:00,113.96,114.208,113.05,113.351,76584,0,0
2021-11-29 00:00:00,113.617,113.875,112.991,113.336,69741,0,0
2021-11-29 12:00:00,113.337,113.954,113.312,113.524,46381,0,0
2021-11-30 00:00:00,113.51,113.888,112.683,112.85,65531,0,0
2021-11-30 12:00:00,112.849,113.705,112.53,113.16,78391,0,0
2021-12-01 00:00:00,113.14,113.63,113.048,113.467,49112,0,0
2021-12-01 12:00:00,113.467,113.479,112.67,112.772,69037,0,0
2021-12-02 00:00:00,112.751,113.328,112.619,113.145,51153,0,0
2021-12-02 12:00:00,113.144,113.245,112.705,113.191,73031,0,0
2021-12-03 00:00:00,113.18,113.49,112.887,113.315,39524,0,0
2021-12-03 12:00:00,113.315,113.61,112.555,112.831,69531,0,0
2021-12-06 00:00:00,112.835,113.372,112.835,113.251,38684,0,0
2021-12-06 12:00:00,113.252,113.555,113.07,113.474,46864,0,0
2021-12-07 00:00:00,113.467,113.742,113.396,113.66,35310,0,0
2021-12-07 12:00:00,113.661,113.781,113.457,113.571,38192,0,0
2021-12-08 00:00:00,113.612,113.635,113.326,113.507,37805,0,0
2021-12-08 12:00:00,113.506,113.955,113.311,113.698,56490,0,0
2021-12-09 00:00:00,113.668,113.81,113.347,113.56,28881,0,0
2021-12-09 12:00:00,113.559,113.65,113.271,113.477,46739,0,0
2021-12-10 00:00:00,113.446,113.696,113.299,113.675,32892,0,0
2021-12-10 12:00:00,113.674,113.79,113.222,113.383,42445,0,0
2021-12-13 00:00:00,113.277,113.724,113.273,113.704,26806,0,0
2021-12-13 12:00:00,113.705,113.729,113.37,113.58,37998,0,0
2021-12-14 00:00:00,113.557,113.755,113.316,113.603,28243,0,0
2021-12-14 12:00:00,113.605,113.756,113.426,113.734,41253,0,0
2021-12-15 00:00:00,113.722,113.8,113.62,113.743,23717,0,0
2021-12-15 12:00:00,113.743,114.271,113.719,114.045,52142,0,0
2021-12-16 00:00:00,114.021,114.245,113.981,114.147,32615,0,0
2021-12-16 12:00:00,114.147,114.198,113.562,113.696,53214,0,0
2021-12-17 00:00:00,113.694,113.853,113.436,113.585,38759,0,0
2021-12-17 12:00:00,113.585,113.761,113.138,113.702,48871,0,0
2021-12-20 00:00:00,113.531,113.71,113.341,113.494,41486,0,0
2021-12-20 12:00:00,113.493,113.726,113.327,113.629,43813,0,0
2021-12-21 00:00:00,113.621,113.775,113.475,113.639,27605,0,0
2021-12-21 12:00:00,113.639,114.219,113.619,114.083,28461,0,0
2021-12-22 00:00:00,114.071,114.319,113.945,114.292,23091,0,0
2021-12-22 12:00:00,114.292,114.369,114.072,114.095,32771,0,0
2021-12-23 00:00:00,114.084,114.341,114.044,114.303,21533,0,0
2021-12-23 12:00:00,114.304,114.467,114.238,114.399,28331,0,0
2021-12-24 00:00:00,114.388,114.512,114.296,114.395,32292,0,0
2021-12-24 12:00:00,114.395,114.401,114.325,114.346,20455,0,1
2021-12-27 00:00:00,114.304,114.694,114.304,114.664,19394,0,0
2021-12-27 12:00:00,114.664,114.913,114.606,114.885,21207,0,0
2021-12-28 00:00:00,114.878,114.948,114.746,114.785,20724,0,0
2021-12-28 12:00:00,114.785,114.893,114.705,114.819,24245,0,0
2021-12-29 00:00:00,114.8,115.009,114.738,114.995,21046,0,0
2021-12-29 12:00:00,114.995,115.038,114.664,114.96,31614,0,0
2021-12-30 00:00:00,114.948,115.206,114.9,115.164,23046,0,0
2021-12-30 12:00:00,115.165,115.198,115.017,115.058,31060,0,0
2021-12-31 00:00:00,115.052,115.158,115.0,115.113,15343,0,0
2021-12-31 12:00:00,115.113,115.199,115.01,115.088,25536,0,0
2022-01-03 00:00:00,115.058,115.361,115.022,115.175,17439,0,0
2022-01-03 12:00:00,115.174,115.366,114.946,115.327,32599,0,0
2022-01-04 00:00:00,115.308,115.888,115.272,115.828,29505,0,0
2022-01-04 12:00:00,115.828,116.349,115.806,116.14,37653,0,0
2022-01-05 00:00:00,116.126,116.252,115.781,115.857,27024,0,0
2022-01-05 12:00:00,115.856,116.184,115.619,116.115,40304,0,0
2022-01-06 00:00:00,116.079,116.181,115.656,115.749,33188,0,0
2022-01-06 12:00:00,115.749,115.951,115.623,115.839,42533,0,0
2022-01-07 00:00:00,115.838,116.048,115.753,115.847,24917,0,0
2022-01-07 12:00:00,115.845,115.93,115.534,115.551,30958,0,0
2022-01-10 00:00:00,115.522,115.85,115.52,115.669,17942,0,0
2022-01-10 12:00:00,115.669,115.681,115.041,115.203,34392,0,0
2022-01-11 00:00:00,115.184,115.418,115.117,115.376,24517,0,0
2022-01-11 12:00:00,115.377,115.681,115.267,115.289,29349,0,0
2022-01-12 00:00:00,115.274,115.449,115.229,115.36,20740,0,0
2022-01-12 12:00:00,115.361,115.468,114.378,114.629,36968,0,0
2022-01-13 00:00:00,114.616,114.703,114.362,114.534,18745,0,0
